date,value,cash,active_pairs,qualifying_pairs,gross_exposure
2008-11-03,159252.4936854043,12007.723467746977,10,21,304108.7514306156
2008-11-04,159622.6779085045,12006.157749137466,10,21,304108.7514306156
2008-11-05,158720.290733371,12004.78159386527,10,21,304108.7514306156
2008-11-06,158693.17842537555,12448.471751781748,10,21,304044.77134790353
2008-11-07,158345.32750983996,12447.136670066682,10,21,304044.77134790353
2008-11-10,158728.95260966566,28574.43756826382,9,21,273670.3740277715
2008-11-11,159201.63709667264,28575.5143148279,9,21,273670.3740277715
2008-11-12,158066.5521825521,28576.729016575868,9,21,273670.3740277715
2008-11-13,158371.55380427747,29662.82354014201,9,21,275236.9521631223
2008-11-14,158680.25280377516,29663.81388289615,9,21,275236.9521631223
2008-11-17,158519.1396225064,29664.863676954585,9,21,275236.9521631223
2008-11-18,158115.4993245883,29190.787360506627,9,21,274994.11127953196
2008-11-19,158766.8883923208,13315.06342984186,10,21,306747.48895799613
2008-11-20,161408.51693322134,13314.05515280897,10,21,306747.48895799613
2008-11-21,159589.0071655226,13312.896685739532,10,21,306747.48895799613
2008-11-24,158454.98174585667,13311.529748603702,10,21,306747.48895799613
2008-11-25,158069.4095766383,15928.864989327856,10,21,306598.77524526964
2008-11-26,157603.93034274306,15927.722822533962,10,21,306598.77524526964
2008-11-28,157627.15061311825,15926.595186110093,10,21,306598.77524526964
2008-12-01,158784.93919854975,15925.747991166803,10,21,306598.77524526964
2008-12-02,157362.6748995884,15924.774674747361,10,21,306598.77524526964
2008-12-03,156642.21470355417,15923.693586867455,10,21,306598.77524526964
2008-12-04,156084.48187567588,14211.403311436046,10,21,307707.93899490015
2008-12-05,155480.8688456036,14210.047328224282,10,21,307707.93899490015
2008-12-08,157687.8348878334,6849.848888946208,10,21,312731.76865608053
2008-12-09,159754.86661201337,7494.40868261676,10,21,313139.54658587766
2008-12-10,157966.00418295065,8644.494907859496,10,21,313195.1804449011
2008-12-11,158889.75926672452,8641.817031951772,10,21,313195.1804449011
2008-12-12,159291.41426446236,8896.175065872027,10,21,313314.82761271845
2008-12-15,160108.85098327807,8893.82019789937,10,21,313314.82761271845
2008-12-16,161101.8322707842,5117.903412996713,10,21,317297.2471026784
2008-12-17,160074.68842933737,5114.905516977783,10,21,317297.2471026784
2008-12-18,160639.0681659695,5013.869061679081,10,21,317811.1788205446
2008-12-19,161477.68008141694,22273.728835804828,9,21,286217.9779839545
2008-12-22,162098.3936585777,39717.910310767824,8,21,254267.0046615518
2008-12-23,161583.73042978268,39720.06887603836,8,21,254267.0046615518
2008-12-24,161826.7180677068,39722.23152500694,8,21,254267.0046615518
2008-12-26,162307.02963339805,39724.40498337166,8,21,254267.0046615518
2008-12-29,161807.3625643143,39726.57028495242,8,21,254267.0046615518
2008-12-30,162513.78845176584,21875.539958807465,9,21,287591.7257569096
2008-12-31,163634.50852311676,20718.472623001995,9,21,288644.31670067745
2009-01-02,162763.98377760864,67782.45837386874,6,21,193116.4188474652
2009-01-05,162811.6469376005,67788.28534354272,6,21,193116.4188474652
2009-01-06,164470.56433867998,85295.01859288118,5,21,160563.62209194346
2009-01-07,164451.51740033037,52412.95384516794,7,21,226344.2290520756
2009-01-08,164560.23695033128,35960.7118380976,8,21,259256.27644214185
2009-01-09,164700.6510822805,164668.2290547956,0,30,0.0
2009-01-12,164668.2290547956,164687.83241539737,0,30,0.0
2009-01-13,164687.83241539737,164707.43810973252,0,30,0.0
2009-01-14,164707.43810973252,164727.04613807893,0,30,0.0
2009-01-15,164727.04613807893,164746.65650071442,0,30,0.0
2009-01-16,164746.65650071442,164766.2691979169,0,30,0.0
2009-01-20,164766.2691979169,164785.8842299643,0,30,0.0
2009-01-21,164785.8842299643,164805.5015971345,0,30,0.0
2009-01-22,164805.5015971345,164825.1212997056,0,30,0.0
2009-01-23,164825.1212997056,164844.7433379556,0,30,0.0
2009-01-26,164844.7433379556,164864.3677121625,0,30,0.0
2009-01-27,164864.3677121625,164883.99442260442,0,30,0.0
2009-01-28,164883.99442260442,164903.62346955948,0,30,0.0
2009-01-29,164903.62346955948,164923.25485330584,0,30,0.0
2009-01-30,164923.25485330584,164942.88857412172,0,30,0.0
2009-02-02,164942.88857412172,82491.08034522444,5,30,164942.88857412172
2009-02-03,163470.8505278225,17110.038118508102,9,30,295719.56899637973
2009-02-04,163998.9034229893,17107.767140043765,9,30,295719.56899637973
2009-02-05,163129.2907524528,17105.429702134228,9,30,295719.56899637973
2009-02-06,161133.62727581337,989.593908267063,10,30,327946.29445154243
2009-02-09,161388.41914416876,17766.77435548379,9,30,294957.7167367181
2009-02-10,164763.5099239694,1288.345604414546,10,30,327910.41872151196
2009-02-11,162281.2404543223,1283.8544233468635,10,30,327910.41872151196
2009-02-12,162954.6702324503,1279.3961245902096,10,30,327910.41872151196
2009-02-13,163919.0391501357,1624.579391240506,10,30,328000.05644597457
2009-02-17,164491.79866155074,1620.3007210531714,10,30,328000.05644597457
2009-02-18,162995.5633130212,1615.9775559832005,10,30,328000.05644597457
2009-02-19,164164.11690113734,1611.6993717850662,10,30,328000.05644597457
2009-02-20,162826.46954387255,1607.4064868467894,10,30,328000.05644597457
2009-02-23,163797.00542141183,1603.2276413626798,10,30,328000.05644597457
2009-02-24,161844.99978339774,1598.89915941677,10,30,328000.05644597457
2009-02-25,162615.88499573746,1594.6373225434888,10,30,328000.05644597457
2009-02-26,167498.70627734478,2742.789826757413,10,30,331439.09697697725
2009-02-27,165194.39613359683,2739.494590128751,10,30,331439.09697697725
2009-03-02,166227.09534337046,3373.271251688475,10,30,331900.70821562415
2009-03-03,166212.9078414997,21101.299658379925,9,30,298400.9669601552
2009-03-04,167787.8744641034,4322.254679806516,10,30,331958.54185297585
2009-03-05,166413.6376454269,4320.045784144211,10,30,331958.54185297585
2009-03-06,169106.3676343073,4230.826140389829,10,30,333553.0899246746
2009-03-09,166466.31068082192,4997.355314852655,10,30,333857.7743460146
2009-03-10,168182.9161149664,4995.370786492542,10,30,333857.7743460146
2009-03-11,167837.96342878754,4993.339471729315,10,30,333857.7743460146
2009-03-12,169201.82608472666,4991.190359500639,10,30,333857.7743460146
2009-03-13,173569.25764243116,8050.02016506467,10,30,336492.4740113538
2009-03-16,173860.27840549813,8047.681240461611,10,30,336492.4740113538
2009-03-17,172570.49403672456,8045.180193451872,10,30,336492.4740113538
2009-03-18,173025.7425707899,6687.084295299381,10,30,338144.9205407179
2009-03-19,175959.4899014108,24057.835099348802,9,30,306015.8037386696
2009-03-20,176251.14014635386,41931.87191388557,8,30,272516.0624832007
2009-03-23,175540.4677926189,6825.535571024535,10,30,342732.2496002483
2009-03-24,176176.30711083184,6822.093218777661,10,30,342732.2496002483
2009-03-25,176424.946513436,6818.657933729385,10,30,342732.2496002483
2009-03-26,175487.65667245447,8193.510948277748,10,30,344584.36186606507
2009-03-27,178053.57502740694,8189.760778544174,10,30,344584.36186606507
2009-03-30,178745.9535378064,6332.870502506979,10,30,346833.8113181574
2009-03-31,176034.22051020805,6328.879764777486,10,30,346833.8113181574
2009-04-01,174374.40933555656,6324.777592098317,10,30,346833.8113181574
2009-04-02,174174.95506684663,7481.906476131488,10,30,346954.95080304047
2009-04-03,174360.87125804307,7477.756017014491,10,30,346954.95080304047
2009-04-06,173910.5853612998,7473.608006660344,10,30,346954.95080304047
2009-04-07,174668.24606013263,7469.555703954617,10,30,346954.95080304047
2009-04-08,173119.5333759037,7465.42124014818,10,30,346954.95080304047
2009-04-09,171699.78190375262,7461.13692055375,10,30,346954.95080304047
2009-04-13,172324.60671507797,8716.544189124674,10,30,346311.77858753235
2009-04-14,173615.6911102368,10191.251311825174,10,30,347477.34191675903
2009-04-15,175190.0256305375,10187.678149397554,10,30,347477.34191675903
2009-04-16,171251.86361042463,10183.966586024244,10,30,347477.34191675903
2009-04-17,171547.0355443567,10180.260415338638,10,30,347477.34191675903
2009-04-20,173379.80595561268,10176.709872552368,10,30,347477.34191675903
2009-04-21,170435.19872518932,10173.067521305287,10,30,347477.34191675903
2009-04-22,169470.34945123742,11553.804932575738,10,30,345059.8568042393
2009-04-23,169400.69226935014,11550.864601236677,10,30,345059.8568042393
2009-04-24,167911.98234114642,11547.827070040186,10,30,345059.8568042393
2009-04-27,168394.76305766663,11544.831042077343,10,30,345059.8568042393
2009-04-28,168573.99454238976,11541.856713916743,10,30,345059.8568042393
2009-04-29,169107.30422179622,11538.815474272975,10,30,345059.8568042393
2009-04-30,168560.25326349863,8938.680624503842,10,30,344166.75894278096
2009-05-01,169676.69583741567,4084.102855558336,10,30,345113.52039543976
2009-05-04,168437.4194398764,4080.3791169357223,10,30,345113.52039543976
2009-05-05,167314.1569814732,4076.6088319699575,10,30,345113.52039543976
2009-05-06,166725.25332679632,4072.7971898426927,10,30,345113.52039543976
2009-05-07,169928.52815149826,4488.678066682583,10,30,343350.0353181782
2009-05-08,168635.8568250008,2245.1143978355685,10,30,340898.62853941007
2009-05-11,168826.10617585538,3216.0493591025734,10,30,340769.7798843337
2009-05-12,171780.45669578883,3212.7434612732513,10,30,340769.7798843337
2009-05-13,175441.13033935154,2104.7638056906508,10,30,341758.1724550114
2009-05-14,175473.5547105928,1358.2161188565879,10,30,342017.8923837606
2009-05-15,175106.35745728773,19216.6744227637,9,30,308032.1867534609
2009-05-18,173712.17945082323,1844.2966988705448,10,30,342774.62264362554
2009-05-19,173522.79217774907,2045.5833423173353,10,30,343752.00971417513
2009-05-20,174243.95630054604,2042.2948871465267,10,30,343752.00971417513
2009-05-21,175440.04418650197,2039.0523452618622,10,30,343752.00971417513
2009-05-22,175730.19406907866,2035.8386205923982,10,30,343752.00971417513
2009-05-26,174293.9177806825,2032.517198795792,10,30,343752.00971417513
2009-05-27,174640.8765592348,1654.5433362408658,10,30,344786.11513577466
2009-05-28,174782.3727145971,1651.2092304333933,10,30,344786.11513577466
2009-05-29,175791.14265770608,2719.301109099284,10,30,344856.1175994456
2009-06-01,173433.60486283313,3935.5180512458937,10,30,344800.40268184757
2009-06-02,172357.69377655286,4325.181488434093,10,30,345544.7700721581
2009-06-03,171790.91471473742,4321.193657853395,10,30,345544.7700721581
2009-06-04,170075.02529248866,4317.145865112666,10,30,345544.7700721581
2009-06-05,168752.4537114407,4313.070380529095,10,30,345544.7700721581
2009-06-08,168881.20077037832,4309.017547250614,10,30,345544.7700721581
2009-06-09,169212.30898513814,4304.965955296443,10,30,345544.7700721581
2009-06-10,171095.48861091034,4300.9513889677655,10,30,345544.7700721581
2009-06-11,171310.98475898648,5211.6803051285315,10,30,344718.740956085
2009-06-12,171691.56033700245,5207.563850387594,10,30,344718.740956085
2009-06-15,172836.35958286605,5619.546115841662,10,30,344581.4544371084
2009-06-16,172858.53530711526,5615.407681120278,10,30,344581.4544371084
2009-06-17,172550.9899170649,5611.255535217469,10,30,344581.4544371084
2009-06-18,172981.32884387483,5607.111662323814,10,30,344581.4544371084
2009-06-19,170877.76113535403,5602.885319198571,10,30,344581.4544371084
2009-06-22,173319.64582344526,4749.151546868241,10,30,345287.2526264367
2009-06-23,174328.38790794194,4744.792161057765,10,30,345287.2526264367
2009-06-24,172623.84669281484,4740.35424292873,10,30,345287.2526264367
2009-06-25,171583.29631875257,22406.35610146745,9,30,310359.07731458975
2009-06-26,170996.56887975184,22404.15801905203,9,30,310359.07731458975
2009-06-29,170546.17085855076,5347.319268802505,10,30,344468.3114862999
2009-06-30,170115.32449470455,5342.525688211272,10,30,344468.3114862999
2009-07-01,169902.34708569228,5337.7309216464055,10,30,344468.3114862999
2009-07-02,172803.7025640792,4708.593716169969,10,30,343934.3410569972
2009-07-06,173459.0467187885,4703.920288389074,10,30,343934.3410569972
2009-07-07,175770.24522821364,3407.918104018041,10,30,346005.679157801
2009-07-08,174347.62373062494,3403.313019152433,10,30,346005.679157801
2009-07-09,175384.71084548376,1212.4851652985817,10,30,347370.570674198
2009-07-10,175054.953517248,18205.885065462775,9,30,313108.3737224007
2009-07-13,173009.09907999457,172959.00162931925,0,30,0.0
2009-07-14,172959.00162931925,172979.59198665607,0,30,0.0
2009-07-15,172979.59198665607,173000.1847952259,0,30,0.0
2009-07-16,173000.1847952259,173020.7800553206,0,30,0.0
2009-07-17,173020.7800553206,173041.37776723193,0,30,0.0
2009-07-20,173041.37776723193,173061.97793125184,0,30,0.0
2009-07-21,173061.97793125184,173082.58054767223,0,30,0.0
2009-07-22,173082.58054767223,173103.18561678505,0,30,0.0
2009-07-23,173103.18561678505,173123.7931388823,0,30,0.0
2009-07-24,173123.7931388823,173144.40311425595,0,30,0.0
2009-07-27,173144.40311425595,173165.01554319813,0,30,0.0
2009-07-28,173165.01554319813,173185.6304260009,0,30,0.0
2009-07-29,173185.6304260009,173206.24776295637,0,30,0.0
2009-07-30,173206.24776295637,173226.86755435672,0,30,0.0
2009-07-31,173226.86755435672,173247.48980049414,0,30,0.0
2009-08-03,173247.48980049414,103969.11858146318,4,30,138597.99184039532
2009-08-04,172445.1453059935,17757.040335997473,9,30,311043.1371463888
2009-08-05,172214.88984278648,17755.67798542457,9,30,311043.1371463888
2009-08-06,172750.37879450488,17754.3460559193,9,30,311043.1371463888
2009-08-07,172655.71784584227,969.5262591285427,10,30,345616.39522352704
2009-08-10,173243.06688369848,965.7061615393588,10,30,345616.39522352704
2009-08-11,172926.632548108,961.8995409468861,10,30,345616.39522352704
2009-08-12,173430.60307584517,958.0586210988081,10,30,345616.39522352704
2009-08-13,173640.19245177615,1222.3541314003232,10,30,345694.93575378344
2009-08-14,173747.04044501387,1218.5743731425127,10,30,345694.93575378344
2009-08-17,175642.23001148348,1214.9313323217948,10,30,345694.93575378344
2009-08-18,175762.64987626582,18877.20512573401,9,30,311045.4377936846
2009-08-19,176921.53723434868,72586.7469050816,6,30,207255.11216499246
2009-08-20,176002.9622088558,54992.663304927475,7,30,242455.7046067636
2009-08-21,175401.8718060717,19598.627895677175,9,30,313207.79862920794
2009-08-24,175977.79949095004,1999.2333081681027,10,30,348403.35852739797
2009-08-25,174567.89565695997,1995.1197713510473,10,30,348403.35852739797
2009-08-26,175955.69340400398,1573.1108402692116,10,30,349105.46814700007
2009-08-27,176691.28214383524,1569.3549112453431,10,30,349105.46814700007
2009-08-28,178086.25540210874,19510.30163678092,9,30,316968.6039650978
2009-08-31,177622.88175769054,19463.70954026922,9,30,317302.04163583514
2009-09-01,177888.89372380517,19461.987978749457,9,30,317302.04163583514
2009-09-02,178176.78014394647,37470.170747179975,8,30,282106.4817376451
2009-09-03,178065.6818801026,38434.013174887485,8,30,282635.1290480501
2009-09-04,177493.02072125516,20685.44298415255,9,30,318133.7331923011
2009-09-08,176862.8885070105,20683.337693105175,9,30,318133.7331923011
2009-09-09,177677.59375767928,2820.701707979737,10,30,353706.1665511218
2009-09-10,176927.55477134284,2816.666987245191,10,30,353706.1665511218
2009-09-11,177549.4472912233,2881.740510864194,10,30,353598.8049289447
2009-09-14,176930.1967504966,2877.97224875732,10,30,353598.8049289447
2009-09-15,175841.13772317342,2874.15540622849,10,30,353598.8049289447
2009-09-16,176178.96241945046,3653.6265712357817,10,30,353299.0786612989
2009-09-17,175802.54869287787,3649.7071443453924,10,30,353299.0786612989
2009-09-18,175191.51597767137,4702.192670315897,10,30,352827.4923985885
2009-09-21,175875.7250820664,4698.333207292433,10,30,352827.4923985885
2009-09-22,175510.53706578704,4694.4249171588,10,30,352827.4923985885
2009-09-23,175854.88390576543,4989.8994682260745,10,30,353509.4401185429
2009-09-24,177141.38276136882,4986.076811438262,10,30,353509.4401185429
2009-09-25,180257.21167714614,4580.041233198113,10,30,355353.005307174
2009-09-28,180969.4828913082,4692.251753822649,10,30,356311.10940154555
2009-09-29,180877.09385429023,4534.562813642351,10,30,356961.9518208654
2009-09-30,179898.86082038347,4531.488245286415,10,30,356961.9518208654
2009-10-01,179112.05354277312,4528.500162163329,10,30,356961.9518208654
2009-10-02,177995.58755909785,5409.630300883331,10,30,356367.17275442334
2009-10-05,177977.01855322474,5406.691885630308,10,30,356367.17275442334
2009-10-06,177440.1818668069,5403.692169443933,10,30,356367.17275442334
2009-10-07,176169.98724605766,5400.621438022093,10,30,356367.17275442334
2009-10-08,175796.3574553384,6135.541377910071,10,30,355475.0019100618
2009-10-09,175573.65947311136,6132.19415027071,10,30,355475.0019100618
2009-10-12,174749.72493552903,6128.817757548949,10,30,355475.0019100618
2009-10-13,174485.86124207874,6125.437383107843,10,30,355475.0019100618
